gene	MB064	MB350	MB215	MB224	MB178	MB055	MB329	MB296	MB161	MB279	MB234	MB157	MB328	MB028	MB317	MB372	MB137	MB309	MB285	MB269	MB158	MB334	MB228	MB264	MB299	MB327	MB199	MB311	MB151	MB025	MB229	MB181	MB305	MB056	MB225	MB262	MB166	MB062	MB102	MB242	MB118	MB223	MB155	MB209	MB321	MB232	MB024	MB020	MB276	MB057	MB243	MB071	MB271	MB048	MB153	MB038	MB159	MB103	MB063	MB240	MB067	MB197	MB332	MB114	MB170	MB316	MB206	MB359	MB192	MB172	MB227	MB162	MB263	MB268	MB331	MB207	MB164	MB188	MB346	MB320	MB027	MB254	MB238	MB282	MB239	MB167	MB236	MB322	MB255	MB272	MB244	MB212
SAMD11	0	0	0	0	1.95979418175744	0	0	1.54381755197542	0	1.49686724998364	0	0.836119071477702	0	0	0.677104273059049	0	0.324780192588532	0	0	1.53355252709764	4.15848701224913	0	2.23653067365687	1.36196492473702	0	0.904327156753315	4.10283934883416	0	0.0367857930608221	0.0835299619292196	0.810942434159659	0	1.87928966608607	0	0	1.26286163850045	4.43345213985903	4.2752599563426	0	7.09066785730813	1.30722190129021	1.95313828390919	5.73306366453679	3.43387324463234	4.37071558486091	3.98296033639006	5.48854747421628	6.61018890991097	0.412284538744688	2.11627156482092	0	3.66404131775188	4.54314283834069	4.20051644515319	4.52643620328573	3.46678635467251	4.47071997605111	2.22224121315296	1.04475519494417	4.60874857737603	2.64051798429391	0	0	0	2.98993542396767	0	0	0	1.68223151315825	0	0	0	0	0	0	0	3.05151175544287	0	5.54004196705513	0	1.29421973978133	2.88605668459781	0	0	0	0	0	0	0	0	0	0
MXRA8	2.12935038200804	2.51079626579813	1.5570852964476	0.914253183641483	2.5471528657491	0	0	1.10784035982695	0	2.86613634808024	0	1.46843421001766	1.93839986037515	3.27673521501258	3.85180802141064	0	0.632921937435741	1.28023259211258	0	0	2.86871114401038	1.23469199039664	3.4252012484718	0	2.21716999494174	0	0.673805945659669	0	0.282182358880187	4.49862607847564	1.40873525211627	1.50083847898896	4.20051644515319	0.473422592810476	2.33362148614366	0.73248879946222	0	0.0300678994744592	0	0.185645787273598	0	0	0	0	0	0	0.255493900054439	0.71576947707904	0	0	0	0	0.0217393434412924	3.18754241858044	0	0.704540871740864	0	0	0	0.582191907610596	0	0	0	0	0	0	3.5212778672813	0	0	3.99699239833788	1.72690007764186	0	0.20240581636136	2.11378680534432	0	0	0	0	0.0886526836773559	1.98883992416163	3.15005425681218	0	3.37657178134395	3.84011652890627	0	0	0	0.96844139400604	3.0905219441165	1.95637333239508	3.47679414218282	2.3693369977031
ANKRD65	3.5599390304944	4.17215297411591	4.2671986697856	3.50656930196584	3.01417148401841	2.92665641285363	2.60784897393301	2.68025312099534	1.61984753989298	3.62800225295155	2.89182131549549	2.42748817199618	3.44835225475061	4.2671986697856	4.06662773794515	1.48931230570788	0.433614904152797	1.29224227816336	5.32499509070829	1.72787771477428	3.47679414218282	2.62083066612763	0.197490329510447	0	2.12158311298403	2.53360075574247	6.61018890991097	1.12738591962584	0.573584061909548	1.362543368862	0.597841555253798	2.49330426096371	2.77136706687867	2.77939931822043	2.18370584728664	2.32656717376024	0	2.30840275200233	0	6.03315860863021	0	0.85124219680035	0.702741594257057	0	0	0	0	0	2.71353581993166	0.860826289203124	0.277876040100704	0	0	0.37167757063248	0	0	0	0	0	0	0	0	0	0.987879902592816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0.200847681002804	0.0377788899580155	0	0	1.43953463260104	0.0990919877743457	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337173026798691	0	0	0	0	0	0	0	0	0	1.14299701311833	0	0	0	0	0.0395378987463575	4.81281078132029	0.596451517851723	0	0	0	0	0	5.02753361335499	5.30949610415104	2.57600726530979	3.51231989115646	3.66404131775188	1.32355860393746	3.90725711254927	0	3.94434371954597	5.73306366453679	2.34474543711467	5.43202433550074	0.0505268190305026	4.03890065066512	0	0	3.95113248906455	2.85767764467326	0	2.18839291223754	0	0.0256473743304331	0	0	3.09709404783583	0	0	0	0.148812330100421	0	1.21490584396794	0	0.371122224978132	0	0	1.69732865191522	0	0.643354190824894	0	4.23919084985675	1.12864392493294	2.87739413658089	0	0	1.26578065523834	0	0	0	0
GABRD	2.07062411338519	4.31365822029003	2.45127754589271	1.18675244532247	4.10283934883416	1.6054704113616	1.593451042635	1.39646672042342	0.801156243789169	3.49892860602483	1.93358044602308	4.63558999860097	0	4.21968815972217	0	0	2.50293277469469	0	2.94404671967808	0	0.0538723558074171	1.72258793408256	0	0	0	0	0.0855404785138354	0	0	0.18743577981866	1.96412704784236	0.191261742243243	0	2.4711897242616	2.91546795387169	5.60296377173533	0.55203567125364	0	0	0	0	0	2.11747769102075	0	1.39870565248125	0	2.73069085121949	0.23897995664239	0.0611621129788319	0.747778273189137	0	0.0287180780644498	2.39614710969328	0	3.95789524138266	0	0.262974508699803	0	0	0	0	0	0	0	0	0	0	3.04827743411997	1.43784631230724	0.756657734506349	0	0.213479837241494	0	0	0	1.71918598330292	0	0	1.55095901937666	0	0	0	4.07410534536539	0.744646680501439	4.15848701224913	0	0	5.52406220285107	0	1.29134150054226	0.90180777307834	0
PLCH2	0	0.116276116020868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0548418178573363	2.4239629510641	0	2.99272170879941	1.47291888341842	4.05369419481523	1.16070325589863	1.84382304775222	0	1.31033680097707	0.770526911283784	0	2.72549596245162	1.95313828390919	3.66404131775188	0.0963688198299359	2.50093738392563	1.63548213340433	0.72456211007439	2.84720684444814	0	3.29597981006713	3.0905219441165	0.203522707143315	0.013334007783563	2.60784897393301	1.35407231763956	1.67474342380675	0.818513351014004	0.886214106752127	0	0	0.512677074290679	3.16736414427663	1.03364677329323	0.441396186304484	1.72174393936152	2.03813425615046	1.43189795112765	0.38366521401514	0.967806211793058	1.13933145299267	0	0	3.42218823595311	0	2.4711897242616	1.11343507232788	0	0	0	0	0	2.28024630006993	0	0	0	0	0	3.83383346330774	0	2.45916594261059	0	0	2.46316862855101	0	2.59084655095366	0	3.12385278302132	2.45127754589271	0	1.5137658555036	0	0	0.673484862387503
MEGF6	1.67300764679082	4.2752599563426	1.76347169151587	1.73288424324413	2.68978182446624	1.17527326578465	1.15086643935693	2.91546795387169	3.80983863233613	3.3073023611166	2.58001576895363	3.4006275469639	3.88124277815478	2.90100546963825	0	0.503166486015069	0	0	1.89295310329243	0	3.3002575696543	0	0	0	0	1.31207435359001	2.42037826182315	0	0	1.36812740355475	0	0.149289685098241	0	0.307950558116565	0	0	1.55095901937666	0	2.15706147474401	0	0	0.357608309406569	0	0	1.45199910539811	0.0863190129539014	0	3.65313199061988	0	0.108322433259202	1.97141329885875	0.317697106111157	2.16036595829833	1.37029982184336	0	0	0	0	0	0	0.27098273499855	0	0	0	0	0	0	2.2754720949092	3.85180802141064	0	2.22394281616027	4.40748798464164	0	0	1.68317779281143	3.29597981006713	0.353932008290585	0	1.40545777296056	0	0	0	0	0	4.92768653654526	3.57377341086886	4.19402083819637	0	0	0	0.032269493989753	0
TP73	0	0.0067860852403183	0	0	0	0	0	0	0.682763995264052	0	0	0	1.35809528484126	0.0410815822557494	0	0	0	0	0	0	2.85767764467326	0	0.371538750792683	0	0	0	0	0	0	0.572349553980897	0	0	0	0	0	0	3.22761396622961	0.7462928936869	0	0	1.81979929498136	2.66106014823668	2.47653583815105	0	2.3693369977031	0.11831449532662	0.485655805735958	0	0.6312654055542	0.583913476686934	1.77525622504571	0	1.35020106503126	1.70165386576637	3.44835225475061	1.32143034167888	0	0	0	1.88673201068118	4.01800167463352	1.29793519021597	0.78398596692511	0.613067682425886	2.62507648775367	4.31972483436995	0.576736514884901	3.62800225295155	5.15091187161653	3.62225889735132	0.512526796656961	4.69068204195606	0.71204897023844	0	0.799001556090554	3.9631732515757	2.64754316899416	0.651376559683052	2.50685096463134	0	0	0	0	0.391926871673347	4.23919084985675	1.95637333239508	3.23146940648953	0	0	0	1.46148592039993	0.373415544409269
AJAP1	0	0	0	0	0	5.78267089188954	1.2058248546336	0	3.25846200360071	0.673274479887671	0.401885382214923	0	0	0	4.29860274417467	0	6.03315860863021	0	5.60296377173533	6.57213409181758	0	0	0	1.88452123526558	2.44408569503832	0	0	0	0.936373822404566	0	2.93864087689659	0	4.29860274417467	0	1.32629614140256	0	0	0	0	0	0	1.01420321283859	0	0	0	0	3.65758056858337	1.93142102492748	0	3.19458576832926	0	0	2.65472651615417	0	1.25097836913304	1.91227673997859	0.581359331803468	1.7720843496388	0	1.22606807028774	0	0	0	0	1.52126875054099	1.84611494314709	0	0	0	0	5.29345761849112	0	0	0.657817152438406	1.72787771477428	0	0	0	0	0	0	0.997855747288199	0	3.90725711254927	1.27657269048822	0	6.03315860863021	1.2882335739812	1.33529461029989	2.08183032468134	1.00063162777473	2.08970866766646
CHD5	0	0	0	0	0	2.33024373588016	0	0	3.32053227671234	1.5727346211796	0	0.772267458782244	0	0	0	0	1.33360634709685	2.70307867095644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26872383001216	0	0	0	1.54885134439658	0	0.469518955681685	0	0	4.60099978024157	0	0	1.37766053907032	1.63373329260176	0	0	1.99345667089736	0	0	1.32008950762193	3.25456761299563	0	2.22079902697753	0	2.63378633809073	0	1.56362652908246	0	0	2.31827272557794	1.29947773478679	0	5.20723451494912	6.77301430269184	5.55844641373756	4.01027055437763	6.03315860863021	2.80568045950372	5.55844641373756	4.77982299540261	0.221857726243663	3.64816394884543	1.70641442787193	6.19687537972115	0	5.55844641373756	0.0526221506106989	4.98762368749971	0	2.89182131549549	2.17111693623655	3.63900038910413	2.15429639631376	1.93488533977076	5.41289302893441	3.15311514504407	5.34407739411487	5.64803475626187	5.43202433550074	0.374295038116859
