gene	MB064	MB350	MB215	MB224	MB178	MB055	MB329	MB296	MB161	MB279	MB234	MB157	MB328	MB028	MB317	MB372	MB137	MB309	MB285	MB269	MB158	MB334	MB228	MB264	MB299	MB327	MB199	MB311	MB151	MB025	MB229	MB181	MB305	MB056	MB225	MB262	MB166	MB062	MB102	MB242	MB118	MB223	MB155	MB209	MB321	MB232	MB024	MB020	MB276	MB057	MB243	MB071	MB271	MB048	MB153	MB038	MB159	MB103	MB063	MB240	MB067	MB197	MB332	MB114	MB170	MB316	MB206	MB359	MB192	MB172	MB227	MB162	MB263	MB268	MB331	MB207	MB164	MB188	MB346	MB320	MB027	MB254	MB238	MB282	MB239	MB167	MB236	MB322	MB255	MB272	MB244	MB212
SAMD11	0	0	0	0	1.96024209501126	0	0	1.54358917863469	0	1.49724495105131	0	0.83621030119397	0	0	0.677466954732331	0	0.324865564557082	0	0	1.53320610268499	4.15890411590976	0	2.23703844788623	1.3622434770703	0	0.90354154881077	4.10295334401824	0	0.0371081832939412	0.0837167442217545	0.810987964045579	0	1.87763187282432	0	0	1.26309738619441	4.43387771160237	4.27537652646915	0	7.09066785730813	1.30742563705974	1.95256724437079	5.73306366453679	3.43458290729714	4.37096549954211	3.98335340741692	5.48854747421628	6.61018890991097	0.412086926841679	2.11652267341795	0	3.66431841667403	4.54336810676589	4.20060713037162	4.52675266089802	3.46713631149302	4.47100817444513	2.22258604581478	1.04420625441156	4.60890398615756	2.64084815804547	0	0	0	2.9902772686875	0	0	0	1.68260188426035	0	0	0	0	0	0	0	3.05190804383107	0	5.54004196705513	0	1.29503761049995	2.88628466015565	0	0	0	0	0	0	0	0	0	0
MXRA8	2.12971702963174	2.51122140223845	1.55740350059565	0.914368336790752	2.54748360374178	0	0	1.10766779847739	0	2.86631605789469	0	1.46877095084781	1.93891426929957	3.27702479771881	3.85202090933534	0	0.632897566168444	1.27991488479472	0	0	2.86907707964832	1.23492114322905	3.42550799433024	0	2.2175603245663	0	0.674419153332746	0	0.282648565245725	4.49898075927252	1.40902858046505	1.50119985901575	4.20060713037162	0.473216971907612	2.33391653007849	0.732581519299217	0	0.0299498688598262	0	0.185056160141268	0	0	0	0	0	0	0.255196234324296	0.715598459608466	0	0	0	0	0.0215732971472918	3.18786107835755	0	0.704544756922726	0	0	0	0.58203524266213	0	0	0	0	0	0	3.52157220521029	0	0	3.99728040265447	1.72569707811085	0	0.202589226640543	2.11421350805467	0	0	0	0	0.0888277958189957	1.98917115877175	3.15043634704464	0	3.37680804643471	3.8405951511968	0	0	0	0.968596242382383	3.09089933910574	1.95358261353666	3.47693572975149	2.36588124716661
ANKRD65	3.56014984334155	4.17263609599858	4.26731179683524	3.50682896207495	3.01457314324133	2.92710859568899	2.60823517179091	2.680520416826	1.62023322116972	3.62857190490288	2.89225349722553	2.42798174615005	3.44855855268423	4.26731179683524	4.06676402622437	1.48973268959644	0.433709958201277	1.29239500539449	5.32499509070829	1.7272291246729	3.47693572975149	2.62112709411159	0.197289905515186	0	2.12196158511487	2.53034561879075	6.61018890991097	1.12763060754709	0.573743494435918	1.36271135695127	0.597846213164383	2.4937916517292	2.77150860677413	2.77975314980713	2.18405947083339	2.32696710499069	0	2.30879177281863	0	6.03315860863021	0	0.850149781691958	0.702759789049388	0	0	0	0	0	2.71380014415076	0.860901790180159	0.278074833237264	0	0	0.371745164445591	0	0	0	0	0	0	0	0	0	0.988023159290861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0.200788243666369	0.0378119754912281	0	0	1.43989616736311	0.0988071477254254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0339035884505534	0	0	0	0	0	0	0	0	0	1.1432269493963	0	0	0	0	0.039420474982233	4.81316351892845	0.596262161450596	0	0	0	0	0	5.02770938301197	5.30949610415104	2.57660981222788	3.51249788754185	3.66431841667403	1.3227120491325	3.90750176538508	0	3.94473144776083	5.73306366453679	2.34505031214026	5.43202433550074	0.050510355181984	4.03934383023977	0	0	3.95155929904608	2.85801860737522	0	2.18871860769835	0	0.0255988152793072	0	0	3.09753307441713	0	0	0	0.148755273865916	0	1.21513752662733	0	0.371055048681007	0	0	1.69772519366355	0	0.644091458952685	0	4.2394534694616	1.12803832797394	2.87772345487532	0	0	1.26600089276593	0	0	0	0
GABRD	2.07102620167331	4.31381747778727	2.45166776474619	1.18699458284591	4.10295334401824	1.60577463306286	1.59375393761685	1.39618465722361	0.801466475269525	3.49909749724855	1.93401214156837	4.63584322076462	0	4.21977771690315	0	0	2.50141615370337	0	2.94445094419628	0	0.0541599264055956	1.72308356435837	0	0	0	0	0.085842225343043	0	0	0.187510644061414	1.96460070130156	0.191355215986877	0	2.47154538405876	2.91588904127013	5.60296377173533	0.551518722093065	0	0	0	0	0	2.11784939660192	0	1.39903788878443	0	2.73104514786706	0.239298944178286	0.0610267946672796	0.747835412144125	0	0.028484419050883	2.39483231835099	0	3.95814102702914	0	0.262812177674147	0	0	0	0	0	0	0	0	0	0	3.04849067201914	1.43807060730911	0.756916715785007	0	0.213325264714751	0	0	0	1.71781608241929	0	0	1.55132486427731	0	0	0	4.07448932435987	0.74448293006854	4.15890411590976	0	0	5.52406220285107	0	1.29049021271972	0.902412062933612	0
PLCH2	0	0.116220907674904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0547211919427937	2.42442651811119	0	2.99293077734687	1.4732192260153	4.05383595174375	1.16089286421267	1.8443085357698	0	1.31059715020359	0.770790344489874	0	2.72580119288293	1.95358261353666	3.66431841667403	0.0964176939010637	2.50141615370337	1.63597580837637	0.724627080928181	2.84530262646581	0	3.28862388768515	3.08712823194279	0.203704911482253	0.0131289979901759	2.60823517179091	1.35433571929935	1.67516689888634	0.818055869120713	0.886323191753899	0	0	0.512641433117415	3.16766817134672	1.03312736686738	0.441071089948789	1.7222005657262	2.03846513833213	1.43211348912061	0.38322587299583	0.967978220365229	1.13865300805529	0	0	3.42258099415471	0	2.47154538405876	1.11364682073731	0	0	0	0	0	2.27730730506962	0	0	0	0	0	3.83405155196422	0	2.45965806886635	0	0	2.46355224255428	0	2.59114708594236	0	3.1242562724447	2.44834270536028	0	1.51280575520316	0	0	0.67382707043279
MEGF6	1.67341128881883	4.27537652646915	1.76380339397544	1.7333047697812	2.68997009770543	1.17547368209039	1.15103288030413	2.91588904127013	3.81004307454291	3.30768936164845	2.58041738556161	3.40087049112043	3.88159134737265	2.90127778170726	0	0.503490953573877	0	0	1.89326414266382	0	3.3006558021865	0	0	0	0	1.30948940736987	2.42063559110194	0	0	1.36840388902998	0	0.149381872912196	0	0.307604407844318	0	0	1.54980717690706	0	2.15492382936606	0	0	0.356981281688003	0	0	1.45238517441097	0.0865210062043099	0	3.65324970932541	0	0.10840303379639	1.97185668118837	0.317386941098094	2.15913655959575	1.37056176139732	0	0	0	0	0	0	0.270937387960767	0	0	0	0	0	0	2.272450579232	3.85202090933534	0	2.2211280023263	4.40772756029973	0	0	1.68367784538528	3.29636616808873	0.353989267972616	0	1.40571611272267	0	0	0	0	0	4.92838398547547	3.57396538031424	4.17986910555385	0	0	0	0.0323037285266407	0
TP73	0	0.00670131467769802	0	0	0	0	0	0	0.683136553147515	0	0	0	1.35832820347396	0.0411465817991819	0	0	0	0	0	0	2.85801860737522	0	0.371330977978051	0	0	0	0	0	0	0.572507008313336	0	0	0	0	0	0	3.22401775604121	0.746320183712067	0	0	1.82010630596557	2.6613175872098	2.47703909111147	0	2.36975272268273	0.118547222169116	0.485649953432708	0	0.630904372669175	0.583897554023173	1.77565053962947	0	1.3494790903541	1.70214762796941	3.44855855268423	1.321660950426	0	0	0	1.88718258208092	4.01801968556328	1.29817383856857	0.783635761548487	0.61321569522462	2.62539963213598	4.31989763833786	0.576742849973066	3.62857190490288	5.15091187161653	3.62271704823429	0.512139221130378	4.69091244065352	0.712304341580495	0	0.799561901676497	3.96344656126063	2.64788901323267	0.651564391933294	2.50710026263033	0	0	0	0	0.391582910355007	4.2394534694616	1.95568177362589	3.22401775604121	0	0	0	1.46270063313971	0.373647311145084
AJAP1	0	0	0	0	0	5.78267089188954	1.2060261672281	0	3.25873203174656	0.673468551164824	0.401699135717914	0	0	0	4.29885513001465	0	6.03315860863021	0	5.60296377173533	6.57213409181758	0	0	0	1.88497062811061	2.44441867013829	0	0	0	0.936734889481983	0	2.93893003299464	0	4.29885513001465	0	1.32646120998123	0	0	0	0	0	0	1.01288186524291	0	0	0	0	3.65773448759012	1.93073260689432	0	3.19500369859182	0	0	2.65291780780595	0	1.25121420391341	1.91265140630097	0.580992576201339	1.7725057528629	0	1.22635684410464	0	0	0	0	1.52162074235455	1.84855730344114	0	0	0	0	5.29345761849112	0	0	0.658212059819824	1.7282284971524	0	0	0	0	0	0	0.998241517496838	0	3.90750176538508	1.27685275526223	0	6.03315860863021	1.28851745904236	1.33445842062534	2.07786116369964	1.00148772086267	2.08758789521417
CHD5	0	0	0	0	0	2.33064924631927	0	0	3.320777814771	1.57315652315834	0	0.772307576061029	0	0	0	0	1.33279950260096	2.70331994719964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26724326304462	0	0	0	1.54775921053945	0	0.469199048680508	0	0	4.60105612704761	0	0	1.37791245039053	1.63339248779253	0	0	1.99390699409715	0	0	1.31942449187815	3.25475447939758	0	2.2211280023263	0	2.63399240032427	0	1.56321987144042	0	0	2.31862145673	1.29911083030558	0	5.20723451494912	6.77301430269184	5.55844641373756	4.01046991294362	6.03315860863021	2.80593589164171	5.55844641373756	4.77988409101723	0.222012993791474	3.64856635975688	1.70678964264162	6.19687537972115	0	5.55844641373756	0.0527771817393624	4.98790457218813	0	2.89225349722553	2.17152432522894	3.63927007571095	2.15492382936606	1.93401214156837	5.41289302893441	3.15355654803549	5.34407739411487	5.64803475626187	5.43202433550074	0.374536666632277
