gene	MB064	MB350	MB215	MB224	MB178	MB055	MB329	MB296	MB161	MB279	MB234	MB157	MB328	MB028	MB317	MB372	MB137	MB309	MB285	MB269	MB158	MB334	MB228	MB264	MB299	MB327	MB199	MB311	MB151	MB025	MB229	MB181	MB305	MB056	MB225	MB262	MB166	MB062	MB102	MB242	MB118	MB223	MB155	MB209	MB321	MB232	MB024	MB020	MB276	MB057	MB243	MB071	MB271	MB048	MB153	MB038	MB159	MB103	MB063	MB240	MB067	MB197	MB332	MB114	MB170	MB316	MB206	MB359	MB192	MB172	MB227	MB162	MB263	MB268	MB331	MB207	MB164	MB188	MB346	MB320	MB027	MB254	MB238	MB282	MB239	MB167	MB236	MB322	MB255	MB272	MB244	MB212
SAMD11	0	0	0	0	1.95998114407874	0	0	1.54391573213436	0	1.49697049163147	0	0.836100301995723	0	0	0.67724443180784	0	0.325097043254751	0	0	1.53367997008369	4.15848701224913	0	2.23659851963893	1.36147054526049	0	0.904892079704872	4.10283934883416	0	0.0369597289939946	0.0837779133672288	0.810926477354833	0	1.87937635918661	0	0	1.26239047320235	4.43345213985903	4.2752599563426	0	7.09066785730813	1.30725335105963	1.95334244642531	5.73306366453679	3.43387324463234	4.37071558486091	3.98296033639006	5.48854747421628	6.61018890991097	0.411896524145393	2.11636827970229	0	3.66404131775188	4.54314283834069	4.20051644515319	4.52643620328573	3.46678635467251	4.47071997605111	2.22235693080225	1.04445851651017	4.60874857737603	2.63842732316068	0	0	0	2.99000183005031	0	0	0	1.68238330303912	0	0	0	0	0	0	0	3.05155731202257	0	5.54004196705513	0	1.29426224318708	2.88606181901301	0	0	0	0	0	0	0	0	0	0
MXRA8	2.12946149697878	2.51085198754594	1.55721090771669	0.914303881955687	2.54717377503812	0	0	1.10792854839255	0	2.86616227586636	0	1.46856668371011	1.93852657259057	3.27673521501258	3.85180802141064	0	0.633207483862604	1.28028820589458	0	0	2.86878059826499	1.23475232318656	3.4252012484718	0	2.21724348519097	0	0.674368903428855	0	0.282461563444285	4.49862607847564	1.40886269140416	1.50155288144249	4.20051644515319	0.473352318388247	2.33368999740848	0.732320166832487	0	0.0298215561778051	0	0.185650549918252	0	0	0	0	0	0	0.255123520455628	0.715959764701018	0	0	0	0	0.0216046463140221	3.18754241858044	0	0.70451606308378	0	0	0	0.581984946547728	0	0	0	0	0	0	3.5212778672813	0	0	3.99699239833788	1.72697988074487	0	0.202781169820593	2.11385828437291	0	0	0	0	0.0885362711711015	1.98900631230968	3.15005425681218	0	3.37657178134395	3.84011652890627	0	0	0	0.968449994706061	3.09056144519894	1.95532387663021	3.47679414218282	2.3677261523915
ANKRD65	3.5599390304944	4.17215297411591	4.2671986697856	3.50656930196584	3.01424370494287	2.92670283001039	2.6078754438925	2.68033611489396	1.62000501256073	3.62800225295155	2.89188205939158	2.42756633400388	3.44835225475061	4.2671986697856	4.06662773794515	1.48939760897762	0.433878544577247	1.29229629385869	5.32499509070829	1.72803382192273	3.47679414218282	2.6209121801827	0.197481236159235	0	2.12163471024081	2.53368531366661	6.61018890991097	1.12747484371611	0.57369351774522	1.36257761911753	0.597806153622832	2.4933762349526	2.77138424525339	2.77946582771013	2.18378849172826	2.32673394194356	0	2.30858448696466	0	6.03315860863021	0	0.85061887727496	0.702689417457161	0	0	0	0	0	2.7135993650038	0.860577035692553	0.278140947428528	0	0	0.371257880003185	0	0	0	0	0	0	0	0	0	0.987522945179816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0.200736289779662	0.0378497412117403	0	0	1.43961751697852	0.0989619518056959	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337960460722622	0	0	0	0	0	0	0	0	0	1.14311070724196	0	0	0	0	0.0393467021767179	4.81281078132029	0.596063361116116	0	0	0	0	0	5.02753361335499	5.30949610415104	2.57604222548476	3.51231989115646	3.66404131775188	1.32250392861021	3.90725711254927	0	3.94434371954597	5.73306366453679	2.34492729924628	5.43202433550074	0.0504462061331038	4.03890065066512	0	0	3.95113248906455	2.85512618338526	0	2.18850688924008	0	0.0257227902366307	0	0	3.09735978891594	0	0	0	0.148923108232492	0	1.21503566842164	0	0.371257880003185	0	0	1.69749378254477	0	0.643845240424852	0	4.23919084985675	1.1278801351922	2.87747787304587	0	0	1.26581408175662	0	0	0	0
GABRD	2.07077969414876	4.31365822029003	2.45143841725127	1.18680241465307	4.10283934883416	1.60556957885125	1.59354581463825	1.39654153971497	0.801339582293551	3.49892860602483	1.93374682311058	4.63558999860097	0	4.21968815972217	0	0	2.50296363975891	0	2.9443161025628	0	0.0539897194093199	1.7227069904199	0	0	0	0	0.085869743181726	0	0	0.18743528582991	1.96433690546788	0.191535346362932	0	2.47127262901956	2.9155830324825	5.60296377173533	0.551650452729916	0	0	0	0	0	2.11762504821509	0	1.39774540019996	0	2.73078519718376	0.239471750401852	0.0609542147956018	0.747557856925843	0	0.0284595283596577	2.39456570829777	0	3.95789524138266	0	0.262985093157136	0	0	0	0	0	0	0	0	0	0	3.04838841031803	1.43728030519765	0.756838904282749	0	0.21335766558188	0	0	0	1.72013611022874	0	0	1.55109851879026	0	0	0	4.07410534536539	0.744432604146031	4.15848701224913	0	0	5.52406220285107	0	1.29138037257342	0.902326962514448	0
PLCH2	0	0.11615159233405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0550368897741084	2.42402374809333	0	2.99278555437953	1.47303632891352	4.05369419481523	1.16034762190745	1.84399527082924	0	1.31038333838229	0.770700330393197	0	2.72564880099047	1.95334244642531	3.66404131775188	0.0964699723461413	2.5010008541295	1.63567988421122	0.724327491053558	2.84723793327471	0	3.29597981006713	3.09056144519894	0.20363739235741	0.0132049973107361	2.6078754438925	1.35289947200911	1.67315002692889	0.817722449771739	0.886199967738928	0	0	0.512413813295006	3.16736414427663	1.03304546252706	0.441182715559593	1.72188472336532	2.03715843422271	1.43197457381234	0.383284961526484	0.967851692084909	1.13893552286426	0	0	3.42218823595311	0	2.47127262901956	1.11355402131301	0	0	0	0	0	2.28041588482444	0	0	0	0	0	3.83383346330774	0	2.45934220459618	0	0	2.46325035527999	0	2.59090478192461	0	3.12385278302132	2.45143841725127	0	1.51389100211648	0	0	0.674152577482682
MEGF6	1.67315002692889	4.2752599563426	1.76366373676618	1.7330189060984	2.68985859355184	1.17534801844803	1.15087757676626	2.9155830324825	3.80983863233613	3.3073023611166	2.58008608605334	3.4006275469639	3.88124277815478	2.9010499014034	0	0.503423506765427	0	0	1.89307133556136	0	3.3002575696543	0	0	0	0	1.31215584093331	2.42041908512074	0	0	1.36823610907701	0	0.14957203665322	0	0.307807524910449	0	0	1.54961455601919	0	2.15719377665715	0	0	0.357230775311286	0	0	1.45068001829974	0.0863180577962266	0	3.65313199061988	0	0.108089042907095	1.97163102799752	0.317315138576847	2.15887361375674	1.36972405435881	0	0	0	0	0	0	0.270441815077281	0	0	0	0	0	0	2.27556263603269	3.85180802141064	0	2.22407700752409	4.40748798464164	0	0	1.68238330303912	3.29597981006713	0.353789596581684	0	1.40550064775003	0	0	0	0	0	4.92768653654526	3.57377341086886	4.19402083819637	0	0	0	0.032432094128981	0
TP73	0	0.00671122609240906	0	0	0	0	0	0	0.683086165487445	0	0	0	1.35819000080823	0.0410933493823004	0	0	0	0	0	0	2.85771240178925	0	0.371558513039105	0	0	0	0	0	0	0.572475385491485	0	0	0	0	0	0	3.22761396622961	0.746036063827294	0	0	1.81989953413939	2.66110316245959	2.47670233635218	0	2.3694155779737	0.118328763173186	0.48532327760802	0	0.630696397131908	0.583667008955978	1.77536764787908	0	1.34971205708706	1.70182991329486	3.44835225475061	1.32148687632673	0	0	0	1.88687513175083	4.01800167463352	1.29754007080013	0.783575608516511	0.613184909814926	2.6251626912647	4.31972483436995	0.576873561575909	3.62800225295155	5.15091187161653	3.62225889735132	0.512262264291979	4.69068204195606	0.712662779190274	0	0.799477134044063	3.9631732515757	2.64768982259234	0.651889825853588	2.50696378335139	0	0	0	0	0.391719084785689	4.23919084985675	1.95657000776918	3.23146940648953	0	0	0	1.46238523006419	0.373896380756448
AJAP1	0	0	0	0	0	5.78267089188954	1.2058833750285	0	3.25846200360071	0.673586700136107	0.401785708924366	0	0	0	4.29860274417467	0	6.03315860863021	0	5.60296377173533	6.57213409181758	0	0	0	1.88357652860738	2.44426696071324	0	0	0	0.936651752832184	0	2.93864680116362	0	4.29860274417467	0	1.32625398762255	0	0	0	0	0	0	1.01367286221642	0	0	0	0	3.65758056858337	1.93156695010104	0	3.19458576832926	0	0	2.65485217785423	0	1.25007394743769	1.91236037850692	0.580967181610609	1.77219619624418	0	1.22617433811952	0	0	0	0	1.52137600981695	1.84827427401296	0	0	0	0	5.29345761849112	0	0	0.657956288906096	1.72697988074487	0	0	0	0	0	0	0.998141431543754	0	3.90725711254927	1.27664321142644	0	6.03315860863021	1.28828745442644	1.33537989725346	2.08200469719477	1.00140161311676	2.08845976234776
CHD5	0	0	0	0	0	2.33038838994026	0	0	3.32053227671234	1.57287023333723	0	0.772260448718717	0	0	0	0	1.33369330608285	2.70319135750982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26883442083455	0	0	0	1.54758615953681	0	0.469461190351139	0	0	4.60099978024157	0	0	1.37654554344238	1.63395181042252	0	0	1.99243807635417	0	0	1.31972266959284	3.25456761299563	0	2.22097396262942	0	2.63182572318457	0	1.56378622868821	0	0	2.31837368588493	1.29898030075249	0	5.20723451494912	6.77301430269184	5.55844641373756	4.01027055437763	6.03315860863021	2.80569973672289	5.55844641373756	4.77982299540261	0.222195926612274	3.64816394884543	1.70561555514201	6.19687537972115	0	5.55844641373756	0.0524965824414237	4.98762368749971	0	2.89188205939158	2.17120948365031	3.63900038910413	2.15437383469702	1.9350204948865	5.41289302893441	3.15311514504407	5.34407739411487	5.64803475626187	5.43202433550074	0.374800916139604
