gene	MB064	MB350	MB215	MB224	MB178	MB055	MB329	MB296	MB161	MB279	MB234	MB157	MB328	MB028	MB317	MB372	MB137	MB309	MB285	MB269	MB158	MB334	MB228	MB264	MB299	MB327	MB199	MB311	MB151	MB025	MB229	MB181	MB305	MB056	MB225	MB262	MB166	MB062	MB102	MB242	MB118	MB223	MB155	MB209	MB321	MB232	MB024	MB020	MB276	MB057	MB243	MB071	MB271	MB048	MB153	MB038	MB159	MB103	MB063	MB240	MB067	MB197	MB332	MB114	MB170	MB316	MB206	MB359	MB192	MB172	MB227	MB162	MB263	MB268	MB331	MB207	MB164	MB188	MB346	MB320	MB027	MB254	MB238	MB282	MB239	MB167	MB236	MB322	MB255	MB272	MB244	MB212
SAMD11	0	0	0	0	1.9615835137451	0	0	1.54524610202532	0	1.49821586976847	0	0.83694830078371	0	0	0.677554360342124	0	0.324165180307296	0	0	1.53216339819994	4.15893630532499	0	2.23828558833229	1.3610044231354	0	0.905751115936724	4.10332150865109	0	0.0365730409301865	0.0833299934986791	0.809777832403018	0	1.87795592135076	0	0	1.26212519357711	4.43387716228062	4.27567563203032	0	7.09067612736813	1.30367800365675	1.94955483398706	5.7331103250879	3.43521163892098	4.3709824214058	3.98348542902067	5.48872429195475	6.61019676399915	0.412884353696837	2.11808829266852	0	3.66527499284916	4.5434944098607	4.20065600464767	4.52692954279262	3.46785033176081	4.47101654647086	2.22059429908154	1.04342718879799	4.609173724931	2.64207459689252	0	0	0	2.99151408501238	0	0	0	1.68224202559396	0	0	0	0	0	0	0	3.05302940920723	0	5.54042814914115	0	1.29533450216763	2.8878749591262	0	0	0	0	0	0	0	0	0	0
MXRA8	2.13152644579655	2.51240903860126	1.55842469766456	0.915247553907987	2.54903888291485	0	0	1.10881730293637	0	2.86765677244027	0	1.46983419867241	1.94027015277543	3.27799239362629	3.85222082552879	0	0.632048859567055	1.2803829245497	0	0	2.8704001117978	1.23525756361325	3.4264825112137	0	2.21901471656764	0	0.673939029237702	0	0.28219873464657	4.49888320321045	1.40900294988827	1.50273471899832	4.20065600464767	0.473384081148674	2.33361292197305	0.7324661384229	0	0.0293861533317288	0	0.184629782526945	0	0	0	0	0	0	0.255499591680013	0.716768807823882	0	0	0	0	0.0218220215685304	3.18898738520833	0	0.703819547284242	0	0	0	0.582421092570087	0	0	0	0	0	0	3.50762011934009	0	0	3.99739580022763	1.72344128250717	0	0.202270199555746	2.11176090899241	0	0	0	0	0.0887973695969751	1.9845273797926	3.15167501571685	0	3.36478648918161	3.84072453559923	0	0	0	0.967511548626675	3.06469083241562	1.95812203666177	3.44954974784083	2.37143626556855
ANKRD65	3.56082485550094	4.17263494772119	4.26749964865451	3.50762011934009	3.01613143007941	2.9281908563525	2.6096449137161	2.68178083469791	1.62119010320546	3.62887890128409	2.89361395279018	2.42894767710655	3.44954974784083	4.26749964865451	4.06699246268675	1.49072605467365	0.43306771783727	1.2922804938584	5.32509794393919	1.72691520888677	3.47780655692929	2.6224584438646	0.196435378496518	0	2.12350340967986	2.53537050774837	6.61019676399915	1.12842605234937	0.573332396092039	1.36326297595048	0.59669553007086	2.49517389473847	2.77284323891657	2.78061328714896	2.1842720791511	2.32503630396543	0	2.29415479373299	0	6.03317418641062	0	0.850196937099049	0.702609464143622	0	0	0	0	0	2.71535898411723	0.861546948126607	0.277662738979118	0	0	0.372296301781422	0	0	0	0	0	0	0	0	0	0.988172081336369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0.201355625030268	0.0382367230845115	0	0	1.43924972596822	0.0994658752893265	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0340997192191316	0	0	0	0	0	0	0	0	0	1.14202695828819	0	0	0	0	0.0395170382718346	4.81290384965516	0.594759309519018	0	0	0	0	0	5.02806566663834	5.30952056529087	2.57760731354888	3.51315767241149	3.66527499284916	1.32482785149088	3.90776116582216	0	3.94497512203099	5.7331103250879	2.34637176354317	5.43209478052402	0.04972095912614	4.03974004937544	0	0	3.95159358241724	2.85907296319013	0	2.19013337262616	0	0.0256825943280556	0	0	3.09835904815972	0	0	0	0.148157687524607	0	1.21316649593569	0	0.371170747857897	0	0	1.69887935021104	0	0.644404587444274	0	4.23939672859628	1.12603275300108	2.87911590799321	0	0	1.26403120563074	0	0	0	0
GABRD	2.07261417745058	4.31395068356929	2.45306704340468	1.1878547906648	4.10332150865109	1.60536753048873	1.59492844627037	1.39774893702357	0.802252906713233	3.499981656777	1.93566447661018	4.63587790432235	0	4.22005160111601	0	0	2.49883912866852	0	2.94565722163257	0	0.0543011419096672	1.72433418125227	0	0	0	0	0.0850204217297661	0	0	0.187110239056932	1.96618681662595	0.192208365071629	0	2.47317517922062	2.91710028023673	5.60299599979977	0.552568054261988	0	0	0	0	0	2.11942682216038	0	1.39981343730248	0	2.73254071305392	0.239980516166939	0.0616545992914991	0.748593921277638	0	0.0289950905200362	2.39759666000517	0	3.95841810344745	0	0.263880316771502	0	0	0	0	0	0	0	0	0	0	3.04987706271982	1.43786462446022	0.757661481852799	0	0.212653172949068	0	0	0	1.71738181434605	0	0	1.55240385343885	0	0	0	4.07448243595962	0.74350739620273	4.15893630532499	0	0	5.5243750690235	0	1.29279993073975	0.900209086952393	0
PLCH2	0	0.11680729937486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0543011419096672	2.42564246706422	0	2.9940796213608	1.47366322991081	4.05433056856742	1.16003956385622	1.84540849660696	0	1.31091858890126	0.771460553477671	0	2.72732144852235	1.95472090732872	3.66527499284916	0.0959547671619288	2.50292992697519	1.63124672134317	0.724421193651718	2.84891464905711	0	3.29702812965953	3.08833232405617	0.202913576964117	0.0130165800240601	2.6096449137161	1.35533878735625	1.67618023982258	0.819303097927833	0.886831263079531	0	0	0.513213155823587	3.16214752089229	1.03459609952659	0.441574865265626	1.72344128250717	2.04002581017812	1.43188369564457	0.384330904118971	0.967224855642099	1.13785262469619	0	0	3.42321924752238	0	2.47317517922062	1.11201756735327	0	0	0	0	0	2.27202554494306	0	0	0	0	0	3.83460510186432	0	2.46085704156732	0	0	2.46486940472121	0	2.58131381671455	0	3.10868776877345	2.45306704340468	0	1.50894079755931	0	0	0.674455523367638
MEGF6	1.67449270299292	4.27567563203032	1.7648243923621	1.73454878791591	2.69145145982753	1.1747001901458	1.15166931098153	2.91710028023673	3.81068204643937	3.30843877075493	2.58131381671455	3.40195308435746	3.88198476947862	2.90255913356596	0	0.50339006068527	0	0	1.89454121488126	0	3.3011260825811	0	0	0	0	1.31321943015667	2.42196543150245	0	0	1.36874590965418	0	0.150224891317205	0	0.307567956620873	0	0	1.55240385343885	0	2.15777777479757	0	0	0.356705437472417	0	0	1.45333773159044	0.0871462700619373	0	3.65416059327734	0	0.108859498566685	1.97059446592497	0.318103537436587	2.16227010553115	1.37161905721134	0	0	0	0	0	0	0.271395432425901	0	0	0	0	0	0	2.27712975032613	3.85222082552879	0	2.21632948999308	4.40759119964269	0	0	1.68473355086691	3.29702812965953	0.354353881383612	0	1.40664689614351	0	0	0	0	0	4.92807775027802	3.56082485550094	4.19412578602993	0	0	0	0.0318177448273356	0
TP73	0	0.00703263864207372	0	0	0	0	0	0	0.683740085775631	0	0	0	1.3592672824786	0.0414161980455299	0	0	0	0	0	0	2.85907296319013	0	0.370479583848229	0	0	0	0	0	0	0.572040296512868	0	0	0	0	0	0	3.22921171921659	0.744149679085897	0	0	1.81318170019939	2.65616887760689	2.47848599283117	0	2.37143626556855	0.119286756606249	0.485766952491851	0	0.631861775997144	0.584556108639633	1.77489523025477	0	1.35138604065629	1.70310820703784	3.44954974784083	1.32123253871046	0	0	0	1.88827941142448	4.01851040322722	1.29480196047867	0.784700486011309	0.613446319139316	2.6267397016015	4.32024428426087	0.57574711224741	3.62887890128409	5.1509317567439	3.62304415815243	0.511945382420164	4.69083389770767	0.712111424151111	0	0.800285643136031	3.96390264433643	2.6490171172269	0.651497089922982	2.50857605616036	0	0	0	0	0.391182705145625	4.23939672859628	1.94955483398706	3.23291981280682	0	0	0	1.45715344513747	0.374213431086548
AJAP1	0	0	0	0	0	5.78268787472129	1.2068986023352	0	3.2592706390658	0.673939029237702	0.402359144194751	0	0	0	4.29898171746978	0	6.03317418641062	0	5.60299599979977	6.57213109212426	0	0	0	1.88392750362151	2.44563129391501	0	0	0	0.935724219650216	0	2.94041549411393	0	4.29898171746978	0	1.32367157995918	0	0	0	0	0	0	1.01261992462086	0	0	0	0	3.65900184557238	1.9332320529276	0	3.19606247189603	0	0	2.65616887760689	0	1.25203937456826	1.91416506588736	0.582091998739349	1.77067514548747	0	1.22679088146691	0	0	0	0	1.51986911884581	1.84983533282584	0	0	0	0	5.29353599563373	0	0	0.657356203433376	1.72944349629844	0	0	0	0	0	0	0.999323903333944	0	3.90776116582216	1.27451143067189	0	6.03317418641062	1.28627466625273	1.33161604822994	2.08361132271729	0.998664641179408	2.09171730384848
CHD5	0	0	0	0	0	2.33195330966375	0	0	3.32178127019183	1.57409134882035	0	0.772990439757554	0	0	0	0	1.33219385283142	2.7049887829769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26680648122582	0	0	0	1.55032135541165	0	0.469581842892923	0	0	4.60136429609286	0	0	1.37897051350393	1.63552457525117	0	0	1.99544939572695	0	0	1.32123253871046	3.25554012161821	0	2.22257122866133	0	2.63553658468272	0	1.56203620778681	0	0	2.31678969817804	1.30055975064192	0	5.20733303417139	6.77302859524914	5.55854070692512	4.01087950435476	6.03317418641062	2.80683356437886	5.55854070692512	4.78019272149382	0.22176064798974	3.64893015849799	1.70792216481291	6.19688159859763	0	5.55854070692512	0.0527155241655714	4.98798050533317	0	2.89361395279018	2.15901347424019	3.63938601991259	2.15505747929324	1.92733567830733	5.41295987102503	3.15516514216099	5.34418560010016	5.64805283664132	5.43209478052402	0.375041972332062
