gene	MB064	MB350	MB215	MB224	MB178	MB055	MB329	MB296	MB161	MB279	MB234	MB157	MB328	MB028	MB317	MB372	MB137	MB309	MB285	MB269	MB158	MB334	MB228	MB264	MB299	MB327	MB199	MB311	MB151	MB025	MB229	MB181	MB305	MB056	MB225	MB262	MB166	MB062	MB102	MB242	MB118	MB223	MB155	MB209	MB321	MB232	MB024	MB020	MB276	MB057	MB243	MB071	MB271	MB048	MB153	MB038	MB159	MB103	MB063	MB240	MB067	MB197	MB332	MB114	MB170	MB316	MB206	MB359	MB192	MB172	MB227	MB162	MB263	MB268	MB331	MB207	MB164	MB188	MB346	MB320	MB027	MB254	MB238	MB282	MB239	MB167	MB236	MB322	MB255	MB272	MB244	MB212
SAMD11	0	0	0	0	1.95984264227892	0	0	1.54382025517534	0	1.4968831734551	0	0.836015294188804	0	0	0.677382328381016	0	0.325083068358566	0	0	1.53351963131975	4.15853428093281	0	2.23657451701167	1.36193737056664	0	0.904784429838194	4.1029207080232	0	0.0368333148594878	0.0838216089800124	0.810826415179673	0	1.87932975099316	0	0	1.26282162493992	4.43345213985903	4.2753332025533	0	7.09066785730813	1.30714367299062	1.95317710472694	5.73306366453679	3.433876958907	4.37071558486091	3.98301513845334	5.48854747421628	6.61018890991097	0.41188208977388	2.11644434007408	0	3.66404505354255	4.54314283834069	4.20058658477034	4.52643620328573	3.46681922527548	4.47071997605111	2.22224686234774	1.0443931931489	4.60874857737603	2.6383998776067	0	0	0	2.98995547382267	0	0	0	1.68224985346349	0	0	0	0	0	0	0	3.05151603237717	0	5.54004196705513	0	1.29317619795859	2.88605757154742	0	0	0	0	0	0	0	0	0	0
MXRA8	2.12938975069405	2.51080614133383	1.55712567185821	0.9139758076031	2.54716252730215	0	0	1.10782079324537	0	2.86613754914703	0	1.46840046429557	1.93843284854084	3.27675551888724	3.85192053148705	0	0.633148969338703	1.28020017332689	0	0	2.868743526234	1.2347080082111	3.42521909018886	0	2.21718102814758	0	0.674335625887317	0	0.282463679180112	4.49862607847564	1.40879775192319	1.50140455523215	4.20058658477034	0.473294475097421	2.33362819676634	0.732426097563678	0	0.0300360250167909	0	0.185280150710054	0	0	0	0	0	0	0.254755744388202	0.715678276058775	0	0	0	0	0.0217162791451726	3.18754432216558	0	0.704443286113805	0	0	0	0.582076786543544	0	0	0	0	0	0	3.52128301129537	0	0	3.99703632662192	1.72693827060434	0	0.202662179967651	2.11384915962904	0	0	0	0	0.0884822188623269	1.98891345625017	3.15009076975408	0	3.37659575119564	3.84015691754231	0	0	0	0.968415485071601	3.09055129059988	1.95645036727974	3.47683570586402	2.36934597811836
ANKRD65	3.55994031657777	4.17216757170311	4.26722723357449	3.5065818325129	3.01417875827074	2.92666682348199	2.60785449876645	2.68026116800434	1.61992256673857	3.62800672715482	2.89182235839151	2.42749880300644	3.44839166136311	4.26722723357449	4.0666506879904	1.48925865981693	0.433874433157459	1.29218070919858	5.32499509070829	1.72793862042149	3.47683570586402	2.62083459882629	0.197370597660318	0	2.12159747437741	2.53360166718534	6.61018890991097	1.12732834933528	0.573628891203137	1.36244162040105	0.597383723779332	2.49332466418011	2.77137276080584	2.77940664146014	2.18372692578623	2.32662458111206	0	2.30841906452098	0	6.03315860863021	0	0.85114054484915	0.702634675955574	0	0	0	0	0	2.71353949974831	0.860460637111154	0.27826693967427	0	0	0.371388821814976	0	0	0	0	0	0	0	0	0	0.987811900491861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0.200484987361148	0.0376380434191762	0	0	1.43952021322763	0.0987778129587192	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0339843335290571	0	0	0	0	0	0	0	0	0	1.14299576177809	0	0	0	0	0.0393115201415996	4.81281078132029	0.596190116636393	0	0	0	0	0	5.02753361335499	5.30949610415104	2.57601070801717	3.51236634329932	3.66404505354255	1.32300563631183	3.90726791689382	0	3.94438621318338	5.73306366453679	2.34484620903593	5.43202433550074	0.0504884965817297	4.03895827811604	0	0	3.95113367707123	2.85508334229913	0	2.1884089980252	0	0.0256966236004609	0	0	3.09709408465124	0	0	0	0.148980639109828	0	1.21490243692206	0	0.371680093173679	0	0	1.697332363186	0	0.6434062284302	0	4.23920793667746	1.12864054169131	2.87740177680637	0	0	1.26569588768237	0	0	0	0
GABRD	2.07075835634466	4.31368989737869	2.45128889761987	1.18624876023784	4.1029207080232	1.60553461290153	1.59269929163656	1.39645283661237	0.801286448276154	3.49896336455015	1.93358956929413	4.63558999860097	0	4.21972027675585	0	0	2.50293292954894	0	2.94409810149508	0	0.0542225491495274	1.72262924799831	0	0	0	0	0.0859350416946259	0	0	0.187465694643384	1.96415720524168	0.191585269829338	0	2.47119672902034	2.91548056740537	5.60296377173533	0.551941971848908	0	0	0	0	0	2.11750270912764	0	1.39867890121199	0	2.73072231947804	0.239366576184357	0.0608766472197967	0.747490366921314	0	0.0285860073780499	2.39620173262185	0	3.95791830810112	0	0.263377859641709	0	0	0	0	0	0	0	0	0	0	3.04828425995051	1.43773196287903	0.756381006105328	0	0.213383634496365	0	0	0	1.72005912342051	0	0	1.5509734521986	0	0	0	4.07418071689707	0.744821959379381	4.15853428093281	0	0	5.52406220285107	0	1.2917155552582	0.902521253052651	0
PLCH2	0	0.115915520054249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0549854439251596	2.42396347632904	0	2.99275416349391	1.47293876659028	4.0536951883666	1.16067838810412	1.84390432764959	0	1.310251303517	0.770597383560024	0	2.72550725911456	1.95317710472694	3.66404505354255	0.0966600171673474	2.5009545175971	1.63553392401492	0.724442222071515	2.84722709936326	0	3.29603821621424	3.09055129059988	0.203306162904019	0.0131563595526279	2.60785449876645	1.35403717463432	1.67476861418205	0.818377156607791	0.885645281028576	0	0	0.512215599255757	3.16740937751309	1.03330446284004	0.441294243346349	1.72177460574555	2.03818356767869	1.43185797200785	0.383700792374146	0.967769668232234	1.13888774238326	0	0	3.42219639033939	0	2.47119672902034	1.11338608378042	0	0	0	0	0	2.28025604039354	0	0	0	0	0	3.83383436046159	0	2.4591704256408	0	0	2.46317342116946	0	2.59085163235018	0	3.12386216157713	2.45128889761987	0	1.51380220087533	0	0	0.674128001408252
MEGF6	1.67227390134475	4.2753332025533	1.7635396929777	1.73294018661071	2.68979351367438	1.17484209565909	1.14997974772536	2.91548056740537	3.80985847372934	3.30730288650815	2.58002900164762	3.40063055637604	3.88125798285467	2.90100825295834	0	0.502893969985115	0	0	1.89297145007103	0	3.30028933693751	0	0	0	0	1.3120503883651	2.42037864104328	0	0	1.36808048019913	0	0.149597111682725	0	0.307775716722422	0	0	1.5509734521986	0	2.15712729875826	0	0	0.357506533813817	0	0	1.45197338637183	0.0866019354085667	0	3.65314860607654	0	0.107922410970115	1.971463315106	0.317438455883772	2.16044235896397	1.36962434371837	0	0	0	0	0	0	0.270191926704645	0	0	0	0	0	0	2.27549296629786	3.85192053148705	0	2.22395230509642	4.40748798464164	0	0	1.68326102393765	3.29603821621424	0.35406505615439	0	1.40540350615469	0	0	0	0	0	4.92768653654526	3.573778502733	4.1940292181459	0	0	0	0.0323274208136483	0
TP73	0	0.00664633963065008	0	0	0	0	0	0	0.682854666408796	0	0	0	1.35812019242675	0.0409436964670753	0	0	0	0	0	0	2.85768532571201	0	0.37153777626154	0	0	0	0	0	0	0.572430515468391	0	0	0	0	0	0	3.22762322631968	0.745964522878392	0	0	1.81981218827115	2.66107048963981	2.47655731618607	0	2.36934597811836	0.118623666384311	0.484829737136011	0	0.630836166180881	0.583602658715053	1.77527961736048	0	1.35020251835737	1.70171108071695	3.44839166136311	1.32138808402969	0	0	0	1.88679265529712	4.0103880085289	1.29746848439462	0.783683969689803	0.613256882032804	2.62508235035273	4.31977894817327	0.576798800306263	3.62800672715482	5.15091187161653	3.62230443753554	0.512686675625813	4.69068204195606	0.712597391949677	0	0.799810576585739	3.96319862269667	2.64755246181975	0.652190933882893	2.50685531918114	0	0	0	0	0.391966371253306	4.23920793667746	1.95645036727974	3.23148568968793	0	0	0	1.46227977264323	0.373747535876634
AJAP1	0	0	0	0	0	5.78267089188954	1.20480006367903	0	3.25847442296744	0.673548780185867	0.401600085862228	0	0	0	4.29860406869009	0	6.03315860863021	0	5.60296377173533	6.57213409181758	0	0	0	1.88459655417489	2.44408615296751	0	0	0	0.936551231290237	0	2.93864169480083	0	4.29860406869009	0	1.32618483514142	0	0	0	0	0	0	1.01384786519849	0	0	0	0	3.65766998932324	1.93143203129892	0	3.19458889761056	0	0	2.65474020981376	0	1.25048149668134	1.9123129805602	0.581367240840398	1.77222705102564	0	1.2260872623071	0	0	0	0	1.52130481859071	1.84808794444882	0	0	0	0	5.29345761849112	0	0	0.658088605783905	1.72793862042149	0	0	0	0	0	0	0.998407501310469	0	3.90726791689382	1.2765364091273	0	6.03315860863021	1.28822656110148	1.33530973909259	2.0818498810755	1.00170285328812	2.08974124394327
CHD5	0	0	0	0	0	2.33027434618472	0	0	3.32054956667828	1.57277219853196	0	0.772213910925678	0	0	0	0	1.33358550164115	2.70310984535701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26874598950495	0	0	0	1.54891193537322	0	0.469415865643856	0	0	4.60099978024157	0	0	1.37762867334746	1.63379727529295	0	0	1.99237052089926	0	0	1.31962715197769	3.25457874420609	0	2.22083134040364	0	2.63379198352807	0	1.56272869686708	0	0	2.31828576989239	1.29890625972462	0	5.20723451494912	6.77301430269184	5.55844641373756	4.0103880085289	6.03315860863021	2.80568112598032	5.55844641373756	4.77982299540261	0.222080465527333	3.64817661748523	1.70644685242528	6.19687537972115	0	5.55844641373756	0.052344671897118	4.98762368749971	0	2.89182235839151	2.17114238659689	3.63903509495156	2.15430990818062	1.93493516300998	5.41289302893441	3.15313881492405	5.34407739411487	5.64803475626187	5.43202433550074	0.374612585564494
