gene	MB064	MB350	MB215	MB224	MB178	MB055	MB329	MB296	MB161	MB279	MB234	MB157	MB328	MB028	MB317	MB372	MB137	MB309	MB285	MB269	MB158	MB334	MB228	MB264	MB299	MB327	MB199	MB311	MB151	MB025	MB229	MB181	MB305	MB056	MB225	MB262	MB166	MB062	MB102	MB242	MB118	MB223	MB155	MB209	MB321	MB232	MB024	MB020	MB276	MB057	MB243	MB071	MB271	MB048	MB153	MB038	MB159	MB103	MB063	MB240	MB067	MB197	MB332	MB114	MB170	MB316	MB206	MB359	MB192	MB172	MB227	MB162	MB263	MB268	MB331	MB207	MB164	MB188	MB346	MB320	MB027	MB254	MB238	MB282	MB239	MB167	MB236	MB322	MB255	MB272	MB244	MB212
SAMD11	0	0	0	0	1.96008228881458	0	0	1.54411626148336	0	1.49710110148549	0	0.836113070601448	0	0	0.677449342667834	0	0.325087320543843	0	0	1.5338014144561	4.15851576816724	0	2.2370325126941	1.36216130674165	0	0.904642103991131	4.1030543198539	0	0.037026562572611	0.0835210338552298	0.810920240586788	0	1.87945758236939	0	0	1.26300576848374	4.43358001919679	4.27532005441588	0	7.0906761307184	1.30738308425714	1.9533963622869	5.73305973738306	3.43400170393904	4.37077216260845	3.98304518062267	5.48855423234333	6.61019676717916	0.412355980605465	2.11656243926683	0	3.66425516566081	4.54325923573513	4.20051936246946	4.52650588861381	3.46692732699466	4.47091246504323	2.22251316851033	1.04489321600417	4.60877173647366	2.64076090276331	0	0	0	2.98726540074645	0	0	0	1.68261313173709	0	0	0	0	0	0	0	3.05182342831687	0	5.54005193283831	0	1.29285581634796	2.88631122636589	0	0	0	0	0	0	0	0	0	0
MXRA8	2.12969034112384	2.51111103257414	1.55737330978484	0.914329372933052	2.54736933692621	0	0	1.10801312638879	0	2.8663197810253	0	1.46864620726684	1.93862498031521	3.27718955195511	3.85206315742053	0	0.633242666534414	1.28038596919684	0	0	2.86889248708344	1.23422541179234	3.42533811394635	0	2.21743292902669	0	0.674363360497282	0	0.282588022255186	4.49865765732341	1.40893153732611	1.50101286601472	4.20051936246946	0.47332393930978	2.33387621139338	0.732317574127431	0	0.0300250410928184	0	0.185649259326408	0	0	0	0	0	0	0.255375181978037	0.715950824249431	0	0	0	0	0.021652887235533	3.18783697248896	0	0.704525511383849	0	0	0	0.582144056959693	0	0	0	0	0	0	3.52135682867692	0	0	3.99704275983645	1.7238834902775	0	0.20229613457863	2.11158683788289	0	0	0	0	0.0888555045341637	1.98905829325754	3.15031772681486	0	3.3726318754623	3.84035449782598	0	0	0	0.968180313078217	3.08724256553719	1.95239618513345	3.47685606315946	2.36968059284993
ANKRD65	3.56005680569023	4.17228895877354	4.26727335980153	3.5066824274891	3.014362558503	2.92692346341971	2.60817972022987	2.68052443843587	1.62009094571504	3.62830614145551	2.89220787368621	2.42779535981192	3.44849678934147	4.26727335980153	4.06672613440779	1.48950239044326	0.433918603877222	1.29238967613744	5.32501174821738	1.72816578073862	3.47685606315946	2.62105350544529	0.197470440750143	0	2.12189894567337	2.53382021936751	6.61019676717916	1.12747266572856	0.573717271835724	1.36274080081884	0.597826343450504	2.49365159276173	2.7717525419396	2.77959574497333	2.18405102339177	2.32689922532153	0	2.30870338337371	0	6.03317419271187	0	0.851563049846977	0.702705929379624	0	0	0	0	0	2.71380253365564	0.860557040291462	0.278274045953101	0	0	0.371286650948316	0	0	0	0	0	0	0	0	0	0.987978863751624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0.200840569910406	0.0378275330380427	0	0	1.43971035372764	0.0989587800844779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336759084945422	0	0	0	0	0	0	0	0	0	1.14316139396216	0	0	0	0	0.0392455331770251	4.81298612579663	0.596410931445689	0	0	0	0	0	5.02773759088335	5.30949447341776	2.57656132972057	3.51240132323093	3.66425516566081	1.32370823330721	3.90743260003819	0	3.94445722041799	5.73305973738306	2.34506146334496	5.43202595495769	0.0504370377511563	4.03909151908248	0	0	3.95123358331933	2.85793542210929	0	2.18872033606873	0	0.0255325782109303	0	0	3.08397652876085	0	0	0	0.148788509606387	0	1.21368021662878	0	0.371713175776235	0	0	1.69764466123627	0	0.643119261123782	0	4.23928780221064	1.12789747357405	2.87765703745174	0	0	1.26542681169509	0	0	0	0
GABRD	2.07100036069681	4.31371666353399	2.45160514900835	1.18689934710573	4.1030543198539	1.60569866198313	1.59367960867543	1.39660634226869	0.801384432150341	3.49904701044098	1.93388571924578	4.63567448156486	0	4.21985497444219	0	0	2.5032266660239	0	2.94436312878542	0	0.0538204289228718	1.72203023968553	0	0	0	0	0.0858673370621126	0	0	0.187211847820475	1.96444153142575	0.191141243182485	0	2.47157435610608	2.91564709294631	5.60295941848931	0.551975724387482	0	0	0	0	0	2.11787387115207	0	1.39891909564753	0	2.73102639865947	0.239469858382335	0.0611512561082779	0.747558566393329	0	0.0285832271833273	2.39646654825864	0	3.95804410197417	0	0.263359412513844	0	0	0	0	0	0	0	0	0	0	3.03575773652432	1.4379964174319	0.756468767927151	0	0.213236921401649	0	0	0	1.72030808170132	0	0	1.55119879029321	0	0	0	4.07424278427727	0.744461133631738	4.15851576816724	0	0	5.52405683624287	0	1.28990744204075	0.901277660719411	0
PLCH2	0	0.116245572848564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055162115797188	2.42423452593628	0	2.99298838575735	1.47241199343932	4.05374065503779	1.16083280308244	1.84405520856196	0	1.31043828810509	0.770701519771041	0	2.72566480171368	1.9533963622869	3.66425516566081	0.0966003000702846	2.50122419789165	1.63580412064215	0.724317584091279	2.84742490078809	0	3.29641904611273	3.090804773906	0.203744999163737	0.0133822792258	2.60817972022987	1.35420862792949	1.67504570806744	0.818489959733431	0.88625447300015	0	0	0.512438659178701	3.16761359646002	1.03376847368736	0.441311048955626	1.72203023968553	2.03836834794147	1.43206216882516	0.38373899920291	0.967871367576673	1.13949174139972	0	0	3.42237132542107	0	2.47157435610608	1.11223176010002	0	0	0	0	0	2.27737187915847	0	0	0	0	0	3.8340074688299	0	2.45952675202751	0	0	2.4634503192908	0	2.5887216789546	0	3.12421662783641	2.45160514900835	0	1.51263491519108	0	0	0.673963573669631
MEGF6	1.67334881742667	4.27532005441588	1.76376842581735	1.73314332537681	2.69005415552695	1.17540783635213	1.15098297060029	2.91564709294631	3.81000283739242	3.30752498278611	2.58030148354542	3.40086542630168	3.88133551025584	2.90119547198673	0	0.503434713229586	0	0	1.89126770077872	0	3.3004315535691	0	0	0	0	1.31161379046052	2.4205654647099	0	0	1.3683164748503	0	0.149161049607544	0	0.307821788747475	0	0	1.55119879029321	0	2.15733403928678	0	0	0.3576680765755	0	0	1.45218372788975	0.0866620301040646	0	3.65330326454961	0	0.108104169816522	1.97172406809023	0.317588466660606	2.16067170008663	1.37049181479652	0	0	0	0	0	0	0.270853468995919	0	0	0	0	0	0	2.2670105762933	3.85206315742053	0	2.22102500682977	4.40757383419826	0	0	1.68173791039636	3.29641904611273	0.353803049918551	0	1.40562778957834	0	0	0	0	0	4.92802694664028	3.5739224416607	4.19402502583984	0	0	0	0.0320801923699086	0
TP73	0	0.00675521494067144	0	0	0	0	0	0	0.683092495167091	0	0	0	1.35828992483512	0.0410579035823788	0	0	0	0	0	0	2.85793542210929	0	0.371577378264989	0	0	0	0	0	0	0.572468685635979	0	0	0	0	0	0	3.2278909427202	0.746285217362838	0	0	1.81998609855689	2.66136651161773	2.47685366506963	0	2.36968059284993	0.118713318686698	0.48560731886919	0	0.631234777700621	0.583665322954894	1.77557635625376	0	1.35037607475968	1.70204873279452	3.44849678934147	1.32152829154712	0	0	0	1.88697116796196	4.01805258823003	1.29810234263074	0.783985243004693	0.613333227723919	2.6230504416748	4.31987894159656	0.576322949033499	3.61175157810577	5.15091063534985	3.62246100443813	0.511944215491344	4.69069905188503	0.71199480378052	0	0.799444849570401	3.96330633380026	2.64787423754375	0.65208098215499	2.50715217385796	0	0	0	0	0.39144906994061	4.23928780221064	1.95668695645661	3.23167860028855	0	0	0	1.46041251951221	0.373759712624949
AJAP1	0	0	0	0	0	5.78265182053814	1.20597168180433	0	3.25855216185269	0.673616651543483	0.401785486955873	0	0	0	4.29864965438816	0	6.03317419271187	0	5.60295941848931	6.57213109090999	0	0	0	1.88482130580444	2.44437849360331	0	0	0	0.936735197538708	0	2.93885676505942	0	4.29864965438816	0	1.32645872215884	0	0	0	0	0	0	1.01429064551902	0	0	0	0	3.65775934363355	1.93169878643904	0	3.19510745964545	0	0	2.65493658953295	0	1.25112128386574	1.9125219290149	0.581489568494752	1.7723718719001	0	1.22621159217861	0	0	0	0	1.52015484992921	1.8463208084072	0	0	0	0	5.29345931167332	0	0	0.65741954653069	1.72651252180493	0	0	0	0	0	0	0.997886841279328	0	3.90743260003819	1.27678880731471	0	6.03317419271187	1.28780587944769	1.33326605756821	2.07646092091934	1.0000300668646	2.08997348242961
CHD5	0	0	0	0	0	2.33057479569082	0	0	3.32074980340265	1.57298783207682	0	0.772267884791284	0	0	0	0	1.33381176190539	2.70344250123577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26898463765328	0	0	0	1.54906898239391	0	0.46942558779806	0	0	4.60106406658196	0	0	1.37779911396707	1.63411001261915	0	0	1.99384475380318	0	0	1.3203132802801	3.25475635161039	0	2.22102500682977	0	2.63411116762195	0	1.56389995536971	0	0	2.31849136707165	1.29965588748715	0	5.20723354948199	6.77302860103706	5.55846073281292	3.98988787920908	6.03317419271187	2.80300269911807	5.55846073281292	4.77992067547471	0.221734709714947	3.64832012842721	1.70478376146373	6.19688160111414	0	5.55846073281292	0.052795769692493	4.9878657638697	0	2.89220787368621	2.16870685132971	3.63914472857871	2.15462575754978	1.9352271976824	5.41289499800678	3.1534622690948	5.34406532079613	5.64802008959632	5.43202595495769	0.374639688721893
