gene	MB064	MB350	MB215	MB224	MB178	MB055	MB329	MB296	MB161	MB279	MB234	MB157	MB328	MB028	MB317	MB372	MB137	MB309	MB285	MB269	MB158	MB334	MB228	MB264	MB299	MB327	MB199	MB311	MB151	MB025	MB229	MB181	MB305	MB056	MB225	MB262	MB166	MB062	MB102	MB242	MB118	MB223	MB155	MB209	MB321	MB232	MB024	MB020	MB276	MB057	MB243	MB071	MB271	MB048	MB153	MB038	MB159	MB103	MB063	MB240	MB067	MB197	MB332	MB114	MB170	MB316	MB206	MB359	MB192	MB172	MB227	MB162	MB263	MB268	MB331	MB207	MB164	MB188	MB346	MB320	MB027	MB254	MB238	MB282	MB239	MB167	MB236	MB322	MB255	MB272	MB244	MB212
SAMD11	0	0	0	0	1.95982021218383	0	0	1.54330653739729	0	1.49689562542438	0	0.835721671747231	0	0	0.677336448156114	0	0.325002471053911	0	0	1.53359209656901	4.15850209750275	0	2.23659567386031	1.36193838960636	0	0.904795543366751	4.10283474325332	0	0.0368925234465257	0.0835659358349885	0.810820523976649	0	1.87928748338163	0	0	1.26283324045999	4.43344194683003	4.27526119919156	0	7.0906761323942	1.30716769016695	1.95315468946989	5.7330597365891	3.43389400251357	4.37071788926967	3.98295779088013	5.48855423370878	6.61019676877014	0.412235125291847	2.11631098459768	0	3.6640281918713	4.54314961965955	4.2005080478138	4.52643586041653	3.46679918682537	4.47071597824994	2.22232342307447	1.0447354187006	4.60875196714541	2.64057550688063	0	0	0	2.98993250146656	0	0	0	1.68226854633526	0	0	0	0	0	0	0	3.05149972115423	0	5.54005193485224	0	1.29472668893754	2.88605695094856	0	0	0	0	0	0	0	0	0	0
MXRA8	2.12939223820349	2.51082268784283	1.55715293514102	0.914200044485062	2.54716287250539	0	0	1.10742726938036	0	2.86612512782001	0	1.46840253883738	1.93841992797827	3.27674140668611	3.8518293644121	0	0.633105406554919	1.28021818654121	0	0	2.86871438789508	1.23468370707555	3.42522017746726	0	2.21723468360332	0	0.674264562662439	0	0.282376323295125	4.49863086804682	1.4087598464733	1.50085432501074	4.2005080478138	0.473088262548087	2.33363213753069	0.732422554064322	0	0.0299099663322702	0	0.185538555648079	0	0	0	0	0	0	0.2551459230616	0.715864427887275	0	0	0	0	0.021543629217478	3.18753884330757	0	0.704417815250951	0	0	0	0.582043062909395	0	0	0	0	0	0	3.52127853524468	0	0	3.99699580374371	1.72705121183578	0	0.202687305292038	2.11379868899701	0	0	0	0	0.0887706878936936	1.98887609323906	3.15004218115847	0	3.37658303178958	3.84011546256832	0	0	0	0.968369695115452	3.09052179629088	1.95646312045298	3.47678986748878	2.36939189094561
ANKRD65	3.55992581455848	4.17216473328267	4.26720324896976	3.50659651296194	3.01416831482198	2.92665421498528	2.60786500220734	2.68027261858784	1.61992617644214	3.62800860323281	2.89181052842178	2.42750437001885	3.44835295171153	4.26720324896976	4.06664255164142	1.48932188958989	0.433812479286693	1.29220573244909	5.32501175158135	1.72794101529542	3.47678986748878	2.620833398526	0.197263659640387	0	2.12027578924426	2.53359982433767	6.61019676877014	1.1273740263033	0.57340845631864	1.36193838960636	0.597696841798042	2.49334807975271	2.77136618918332	2.77938677605345	2.18373542692818	2.32664049868171	0	2.30852610869536	0	6.03317419586443	0	0.851091206914619	0.70262035289108	0	0	0	0	0	2.71352214150561	0.860421604468374	0.278069165955193	0	0	0.371626703378648	0	0	0	0	0	0	0	0	0	0.987806229390372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0.200637800823233	0.0376910543872866	0	0	1.43953401785552	0.0987647518851727	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033811792612	0	0	0	0	0	0	0	0	0	1.1429792181804	0	0	0	0	0.0393672906499967	4.8128148811534	0.596316841184148	0	0	0	0	0	5.02754037485901	5.30949447308841	2.5737806322236	3.51230287736873	3.6640281918713	1.32350402850428	3.90724582634342	0	3.9443516877006	5.7330597365891	2.34478408659985	5.43202595528486	0.0503523528856715	4.03892984125647	0	0	3.95113255541678	2.85767897443721	0	2.18846713725792	0	0.0258112585795393	0	0	3.09710340722255	0	0	0	0.149194508692408	0	1.21491427843738	0	0.371626703378648	0	0	1.69740382437644	0	0.643926222927256	0	4.23916047490419	1.12819734550792	2.8773859450977	0	0	1.26577085777722	0	0	0	0
GABRD	2.07065378882157	4.31365210633095	2.45132281049072	1.18667721973353	4.10283474325332	1.60548121724945	1.59345590698738	1.39590035539324	0.801271373556497	3.49891143076349	1.93362043284737	4.63559465455566	0	4.21970810509804	0	0	2.5029844843412	0	2.94404719179063	0	0.0540004033581951	1.72272336938774	0	0	0	0	0.0858000679476197	0	0	0.187222575912847	1.96416567004347	0.191433221795358	0	2.47119030537918	2.91546040579151	5.60295941760954	0.551710831398899	0	0	0	0	0	2.117571451705	0	1.39872062070568	0	2.73068678926743	0.239376523724204	0.0610634350835252	0.747468334263602	0	0.0284629552797194	2.39618546465972	0	3.95787863617088	0	0.263136424945884	0	0	0	0	0	0	0	0	0	0	3.0482717336069	1.43781242191079	0.757006522291923	0	0.213613626579042	0	0	0	1.72015478785149	0	0	1.55103437947199	0	0	0	4.0741024137375	0.74453653548284	4.15850209750275	0	0	5.52405683515845	0	1.29172193509909	0.902230743023675	0
PLCH2	0	0.116033353954786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0549654550586584	2.42398905694721	0	2.99272861322008	1.47291282322701	4.05369897913511	1.1606568511988	1.84281470771682	0	1.31030900152068	0.770586521587485	0	2.72549775810601	1.95315468946989	3.6640281918713	0.0963636788401122	2.50097232106999	1.63557071911891	0.724436618883781	2.84721509503987	0	3.29599361957504	3.09052179629088	0.203658987946056	0.0132914303122453	2.60786500220734	1.35407987094908	1.67480898017654	0.818089721382862	0.886117023682058	0	0	0.512317081772985	3.16736503628888	1.03326512104979	0.441079673776716	1.72184296748313	2.03819066007139	1.43184966871242	0.383460714297223	0.967760478908633	1.13929728489954	0	0	3.4221602612127	0	2.47119030537918	1.11342309122509	0	0	0	0	0	2.28028588706431	0	0	0	0	0	3.83385327948937	0	2.45922360822844	0	0	2.46321074471122	0	2.59086006445154	0	3.12384855282578	2.45132281049072	0	1.51377449014983	0	0	0.674264562662439
MEGF6	1.67305940351906	4.27526119919156	1.76349648551195	1.73299819201687	2.68978372691471	1.17525836990008	1.15078632155419	2.91546040579151	3.80984454121267	3.30729318954627	2.58003912301161	3.40062201840312	3.88123364698489	2.90099329196737	0	0.503176079311299	0	0	1.89298906408205	0	3.30024194735966	0	0	0	0	1.31204905696737	2.42041013711883	0	0	1.3675555591505	0	0.149444754830481	0	0.30758296151493	0	0	1.55026116167407	0	2.15709982153647	0	0	0.357424339975923	0	0	1.45208068594371	0.0864506703527225	0	3.6531249100872	0	0.108121814174083	1.97148106823531	0.317351831847429	2.16039025186801	1.37027135984618	0	0	0	0	0	0	0.270739547921463	0	0	0	0	0	0	2.27553772250488	3.8518293644121	0	2.22397304905131	4.40749395413877	0	0	1.68322787101919	3.29599361957504	0.35384717244736	0	1.40544741536442	0	0	0	0	0	4.92769475640557	3.57377211774426	4.19400858691347	0	0	0	0.0323626636891476	0
TP73	0	0.0066662501218627	0	0	0	0	0	0	0.682992179074104	0	0	0	1.35811524485871	0.0409110129919183	0	0	0	0	0	0	2.85767897443721	0	0.371322939861213	0	0	0	0	0	0	0.572187471838212	0	0	0	0	0	0	3.22761200014882	0.746153985063004	0	0	1.81977961310534	2.66109689075429	2.47656618573505	0	2.36939189094561	0.118482249798659	0.485378899304638	0	0.631113932699643	0.583567624143445	1.77527089146646	0	1.34963318028528	1.70169500000423	3.44835295171153	1.32140508396696	0	0	0	1.88675652224635	4.0180058616733	1.29794214770991	0.783679908324773	0.613232149906805	2.62509646049826	4.31975210559005	0.576753670720223	3.62800860323281	5.1509094862529	3.62226536380529	0.512648121206476	4.69068364655168	0.712581388628528	0	0.799819205962199	3.96317633295547	2.64762255966106	0.652153057489019	2.50685932811124	0	0	0	0	0.391751675810876	4.23916047490419	1.95646312045298	3.2314812516479	0	0	0	1.46232481097542	0.373964111684804
AJAP1	0	0	0	0	0	5.78265181668203	1.20579569856516	0	3.25845719205022	0.673335477144602	0.40153764053353	0	0	0	4.29861584591638	0	6.03317419586443	0	5.60295941760954	6.5721310903022	0	0	0	1.88456923146094	2.44416815868903	0	0	0	0.936274109571852	0	2.9386252599378	0	4.29861584591638	0	1.32573858572011	0	0	0	0	0	0	1.01385159918378	0	0	0	0	3.65760903311669	1.93141995903384	0	3.19458483338037	0	0	2.65475042694697	0	1.25046589598596	1.91226845658245	0.581168276398831	1.77211459019952	0	1.22606643489282	0	0	0	0	1.52133785220125	1.84810075210715	0	0	0	0	5.2934593120152	0	0	0.658058100775889	1.72794101529542	0	0	0	0	0	0	0.998378914158934	0	3.90724582634342	1.27654374950869	0	6.03317419586443	1.28819326608781	1.33530680095884	2.08186030897233	1.00129150658281	2.08975321012327
CHD5	0	0	0	0	0	2.33028398033674	0	0	3.32050877236827	1.57284697847364	0	0.771959368639791	0	0	0	0	1.33361232717041	2.70307106203001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26874444863314	0	0	0	1.54809473720213	0	0.469361221040739	0	0	4.60097556357767	0	0	1.37764079432052	1.63310013037903	0	0	1.99349492535862	0	0	1.31965644656356	3.25457817277135	0	2.22087629768253	0	2.63380708515852	0	1.56367018850531	0	0	2.31835444641652	1.29940836749028	0	5.20723354928706	6.77302860393263	5.55846073570661	4.0102917303712	6.03317419586443	2.80565691501667	5.55846073570661	4.77981040727848	0.222104396774403	3.6481628688822	1.70646769551189	6.19688160237292	0	5.55846073570661	0.0527281299941637	4.98764239333877	0	2.89181052842178	2.16975715404073	3.63899017300327	2.15437787875522	1.93491131074657	5.4128949984045	3.15313560416053	5.34406531835782	5.64802008663178	5.43202595528486	0.374843663263973
HES2	0	1.46642570847024	0.107412627858274	0	0	0	0	0	0.100530348094872	0.596645845816886	0.212036416353686	1.17240091905562	0	0.0499269327319545	0	0	0	0	0	0	0	0	0	0	0	0	0.662782876835573	0	0	0	0	0	0	0	0	0	0.0147294136797257	0.665366762763577	2.64529597301578	0	0.577427204925286	0	0.122952743743351	0	0	0	0	0	1.04621968999792	0	2.62725862978801	0.273550943180929	0	4.79003870812101	0.919256366201342	0	0	0	0.567324200703717	2.58854335538257	1.57214732615288	0.79582539394181	0.71016935491552	0	1.17648048276611	0	0	0	0	5.71334648673878	1.21631931361404	3.04477108653931	0.780501402100616	1.22431288176775	0	0	4.20613088406447	0	0	1.48191637316707	0	2.39790676546443	4.49043766267149	2.50493296117546	2.46132985070449	0	0.0271204781183298	0.997132166777748	2.13621234639689	2.08307767684979	0.147822878169756	4.42379692852123
