Regulator	Target	MI	pvalue
hsa-miR-99a-3p	ZBTB18	0.38602511122673044	2.5762725286426758E-12
hsa-miR-99a-3p	DOCK10	0.34546260430225256	0.0117165859348759
hsa-miR-99a-5p	FLNC	0.32785030233927515	0.0
hsa-miR-99a-3p	DIAPH2	0.32398936481328605	1.1964209623016586E-9
hsa-miR-99a-5p	FCHSD1	0.35229177237379666	1.5921364227011736E-10
hsa-miR-99a-5p	MYT1L	0.3954526237609209	0.0
hsa-miR-99a-5p	EVC2	0.32206655656420535	0.0
hsa-miR-99a-3p	ZBTB38	0.36692080837122976	4.697497241906712E-4
hsa-miR-99a-5p	JPH3	0.33630591007800686	1.5067394805834411E-5
hsa-miR-99a-5p	RREB1	0.4274167805466593	0.0
hsa-miR-99a-5p	PMP2	0.31976076165381867	0.0117165859348759
hsa-miR-99a-5p	FLRT2	0.3306526396642485	1.1964209623016586E-9
hsa-miR-99a-5p	APOL4	0.3132325016144762	2.4993501834824627E-6
hsa-miR-99a-5p	UGT8	0.32172241685680414	8.638255442783294E-5
hsa-miR-99a-5p	CDYL2	0.3509997303909248	0.0
hsa-miR-99a-3p	TENM1	0.3193294406941191	8.638255442783294E-5
hsa-miR-99a-5p	ASTN2	0.34808784832143275	0.0
hsa-miR-99a-5p	TES	0.34072803136478963	0.0
hsa-miR-99a-3p	NEXMIF	0.37790933714272185	8.638255442783294E-5
hsa-miR-99a-5p	MMD2	0.348098812414705	0.0
hsa-miR-99a-5p	TOP1MT	0.32687996997729013	1.1964209623016586E-9
hsa-miR-99a-3p	VASH2	0.3548221438927966	0.0
hsa-miR-99a-5p	RPH3A	0.3376700735314543	5.152545057285352E-13
hsa-miR-99a-5p	GRASP	0.3178507609114237	3.9519814487576355E-7
hsa-miR-99a-3p	LINGO2	0.37228781487162566	8.630512970952964E-9
hsa-miR-99a-3p	ZNF385D	0.311831843638374	1.5067394805834411E-5
hsa-miR-99a-3p	LHX4	0.330029864656398	0.0024161152049588797
hsa-miR-99a-3p	GRM8	0.3400407663557118	0.0024161152049588797
hsa-miR-99a-5p	ZNF804A	0.34566608335975146	4.697497241906712E-4
hsa-miR-99a-3p	B3GAT1	0.351521387659647	0.0
hsa-miR-99a-5p	hsa-miR-99a-3p	0.5278245751752887	0.0
hsa-miR-99a-5p	EPHB4	0.3368546385379046	0.0
hsa-miR-99a-5p	PRELID2	0.32837609703241644	1.1964209623016586E-9
hsa-miR-99a-5p	NUDT4	0.3379044299467511	0.0117165859348759
hsa-miR-99a-5p	CXXC4	0.3507339154717294	5.152545057285352E-13
hsa-miR-99a-5p	PEX5L	0.355474577005021	2.5762725286426758E-12
hsa-miR-99a-3p	NWD2	0.39502811928994086	4.697497241906712E-4
hsa-miR-99a-5p	GRIK2	0.3140691829252614	3.9519814487576355E-7
hsa-miR-99a-5p	CARD10	0.32675678555504434	0.0024161152049588797
hsa-miR-99a-5p	DPYSL4	0.3636773720201296	0.0
hsa-miR-99a-5p	NABP1	0.32310992546314515	3.9519814487576355E-7
hsa-miR-99a-3p	FIBCD1	0.3630805759454317	1.5921364227011736E-10
hsa-miR-99a-3p	ANKRD30BL	0.3374648270320057	1.1964209623016586E-9
hsa-miR-99a-5p	CHGB	0.33030370257316033	3.9519814487576355E-7
hsa-miR-99a-5p	ZNF98	0.33082277830369033	2.4993501834824627E-6
hsa-miR-99a-3p	SYNJ2	0.36076717205469566	8.638255442783294E-5
hsa-miR-99a-5p	TIGAR	0.3749034189229792	0.0
hsa-miR-99a-5p	CLEC2L	0.37036743960763246	0.0
hsa-miR-99a-5p	GOLGA8B	0.3515992632804478	0.0
hsa-miR-99a-5p	CLMP	0.30164116125820384	2.4993501834824627E-6
hsa-miR-99a-5p	EOMES	0.36976656863004326	0.0
hsa-miR-99a-5p	CA4	0.3368789313654331	0.0
hsa-miR-99a-5p	ANGPTL2	0.3164747752366344	0.0
hsa-miR-99a-5p	TMEM132B	0.34187343050382674	0.0
hsa-miR-99a-3p	SGIP1	0.32600625125337035	8.630512970952964E-9
hsa-miR-99a-5p	DDX31	0.36490642485678476	0.0
hsa-miR-99a-5p	RNF144A	0.35033956269499505	0.0
hsa-miR-99a-5p	CYBRD1	0.33500327171695454	0.0
hsa-miR-99a-3p	FBN3	0.35611399886409145	8.638255442783294E-5
