Regulator	Target	MI	pvalue
hsa-miR-199b-3p	L3MBTL4	0.3320011272190561	0.0
hsa-miR-199b-3p	TMPRSS6	0.3472226318704828	0.004025865845241894
hsa-miR-199b-5p	EPB41L4A	0.33306409609957155	0.004025865845241894
hsa-miR-199b-3p	hsa-miR-199b-5p	0.4936058166115897	0.0
hsa-miR-199b-5p	DPP6	0.31538500183468243	0.004025865845241894
hsa-miR-199b-3p	MRC1	0.40554840548643345	0.0
hsa-miR-199b-5p	OGN	0.4299994476939408	0.0
hsa-miR-199b-3p	CXCL12	0.3531209111178007	0.0
hsa-miR-199b-5p	ISLR	0.4054312086059097	0.0
hsa-miR-199b-5p	NID1	0.33655848154819445	0.0
hsa-miR-199b-3p	COL1A2	0.4051385566308735	0.0
hsa-miR-199b-3p	COL1A1	0.36136258941312077	8.705036691480927E-11
hsa-miR-199b-3p	TMEM71	0.32216861887149656	6.236960947703096E-9
hsa-miR-199b-3p	SPHK1	0.34254273994078965	2.6703288630303135E-6
hsa-miR-199b-5p	FLRT2	0.38292788725236593	0.0
hsa-miR-199b-3p	TEX15	0.3197223349558888	2.6703288630303135E-6
hsa-miR-199b-5p	ACHE	0.3028734306114131	0.004025865845241894
hsa-miR-199b-5p	COL12A1	0.3776388698870132	0.0
hsa-miR-199b-3p	ASPN	0.4022233966432311	0.0
hsa-miR-199b-3p	TPBGL	0.3341676024690237	3.7234805239094726E-7
hsa-miR-199b-3p	NDP	0.3203561183907118	7.075322614191748E-4
hsa-miR-199b-3p	UNC5C	0.33775201007410927	4.9362998688629034E-8
hsa-miR-199b-3p	PDGFA	0.3396479003635513	0.021422223382959182
hsa-miR-199b-5p	SNTG2	0.3508430415628467	0.004025865845241894
hsa-miR-199b-3p	FMO2	0.3263912588604621	9.397482791939638E-12
hsa-miR-199b-3p	BICC1	0.30691374945964256	1.815953450612362E-5
hsa-miR-199b-3p	COL15A1	0.343108580349566	0.021422223382959182
hsa-miR-199b-3p	CTSC	0.348893877736254	0.0
hsa-miR-199b-5p	TGIF2	0.3093265863336271	7.075322614191748E-4
hsa-miR-199b-5p	TBX18	0.35824679987696706	1.815953450612362E-5
hsa-miR-199b-5p	WSCD2	0.3136470188952555	6.236960947703096E-9
hsa-miR-199b-3p	ZFR2	0.3080677202954262	1.1676212067712743E-4
hsa-miR-199b-5p	APOD	0.34679126353593254	4.9362998688629034E-8
hsa-miR-199b-5p	HTRA3	0.4126148908728107	0.0
hsa-miR-199b-3p	CCN4	0.3410108041865123	0.0
hsa-miR-199b-3p	RASSF9	0.3574936943987869	0.0
hsa-miR-199b-3p	ANK3	0.32238174198362013	1.1676212067712743E-4
hsa-miR-199b-3p	BMP5	0.3913824956707543	0.0
hsa-miR-199b-5p	OMD	0.39253705198413213	0.0
hsa-miR-199b-5p	HTR5A	0.32735036065464884	7.52787832070112E-10
hsa-miR-199b-3p	A4GALT	0.33470626261112324	9.892087149410145E-13
hsa-miR-199b-5p	PCNT	0.3132597463884077	1.1676212067712743E-4
hsa-miR-199b-5p	KCNJ6	0.3333071164364152	1.815953450612362E-5
hsa-miR-199b-3p	LAMC3	0.4362542823276922	0.0
hsa-miR-199b-5p	COL3A1	0.5109333012535743	0.0
hsa-miR-199b-5p	PLPPR4	0.36375964332726746	0.021422223382959182
hsa-miR-199b-5p	IGF2	0.37811099029545764	4.9362998688629034E-8
hsa-miR-199b-5p	ITGA8	0.36343816754555536	0.0
hsa-miR-199b-3p	GPC3	0.31235367048968515	7.075322614191748E-4
hsa-miR-199b-3p	LAMA1	0.3473698978446923	0.0
hsa-miR-199b-3p	PDLIM3	0.33281320529868913	2.6703288630303135E-6
hsa-miR-199b-3p	CPED1	0.37463132073878846	4.9362998688629034E-8
hsa-miR-199b-5p	FBLN5	0.33764743946014314	6.236960947703096E-9
hsa-miR-199b-5p	FBLN2	0.37258740354753456	0.0
hsa-miR-199b-5p	TNN	0.35772395150166614	0.0
hsa-miR-199b-3p	TBX18	0.4142726051373629	0.0
hsa-miR-199b-3p	PMP2	0.32112859005048383	9.892087149410145E-13
hsa-miR-199b-5p	KIAA1755	0.36331463282611826	9.397482791939638E-12
hsa-miR-199b-3p	CMKLR1	0.45799171572103214	0.0
hsa-miR-199b-3p	NGFR	0.37646091708279883	0.0
hsa-miR-199b-3p	ANXA1	0.3467492078885299	0.0
hsa-miR-199b-3p	VCAM1	0.34946506087855644	0.0
hsa-miR-199b-3p	MN1	0.3521954499490116	2.6703288630303135E-6
hsa-miR-199b-5p	TEX15	0.35420448587226383	0.004025865845241894
hsa-miR-199b-3p	ITIH2	0.3510763445581826	0.0
hsa-miR-199b-3p	ITIH5	0.3590975140049909	0.0
hsa-miR-199b-3p	COL14A1	0.33584906947567233	0.0
hsa-miR-199b-3p	MGP	0.3528199704449684	1.1676212067712743E-4
hsa-miR-199b-3p	MET	0.30302126708656135	2.6703288630303135E-6
hsa-miR-199b-5p	CRISPLD2	0.3438319839572241	9.892087149410145E-13
hsa-miR-199b-5p	ALX4	0.34910050101005413	9.892087149410145E-13
hsa-miR-199b-3p	ABLIM3	0.3448852690491508	2.6703288630303135E-6
hsa-miR-199b-5p	hsa-miR-199b-3p	0.48997764852113806	0.0
hsa-miR-199b-5p	CES4A	0.3146000367351139	0.0
hsa-miR-199b-5p	ANKS1B	0.3134249331271482	0.021422223382959182
hsa-miR-199b-3p	COL10A1	0.35411255339121517	0.004025865845241894
hsa-miR-199b-3p	DOCK5	0.32834892522592396	7.075322614191748E-4
hsa-miR-199b-3p	PI16	0.3743865991026985	8.705036691480927E-11
hsa-miR-199b-5p	DCN	0.40513568414344153	0.0
hsa-miR-199b-3p	SRGAP1	0.34313431979615616	4.9362998688629034E-8
hsa-miR-199b-3p	SLC2A12	0.34393174972546114	7.075322614191748E-4
hsa-miR-199b-3p	FILIP1L	0.34026064071627454	6.236960947703096E-9
hsa-miR-199b-5p	LUM	0.44402198379233476	0.0
hsa-miR-199b-5p	SELENOP	0.3578797432737584	1.1676212067712743E-4
hsa-miR-199b-5p	COL4A5	0.31556897661847433	4.9362998688629034E-8
hsa-miR-199b-5p	COL4A6	0.3219364675578213	7.075322614191748E-4
hsa-miR-199b-3p	MTMR7	0.3493268387876072	1.815953450612362E-5
hsa-miR-199b-3p	ABCA9	0.35970453924875706	0.0
hsa-miR-199b-3p	ABCA8	0.35518369359852864	9.892087149410145E-13
hsa-miR-199b-3p	NCALD	0.3171436727429735	0.021422223382959182
hsa-miR-199b-3p	ABCB4	0.31079698876739575	0.004025865845241894
